nd,nf,la,ld,ndev,nuc,contains_bug
2,2,10,0,1,0,FALSE
2,3,12,2,1,0,FALSE
35,35,1549,298,1,0,FALSE
2,2,6,10,1,0,FALSE
1,2,20,5,1,0,TRUE
1,1,6,0,1,0,FALSE
1,1,3,0,1,0,FALSE
1,1,6,7,1,0,TRUE
1,1,1,1,1,0,FALSE
2,2,77,15,1,0,FALSE
3,3,41,21,1,1,TRUE
2,2,3,3,1,0,FALSE
1,1,1,0,1,0,FALSE
3,3,25,21,1,0,FALSE
1,1,1,0,1,1,FALSE
1,1,4,4,1,0,TRUE
1,1,16,6,1,0,FALSE
36,36,1022,275,1,0,FALSE
2,2,3,3,1,1,TRUE
1,1,1,1,1,2,FALSE
1,1,16,1,1,1,TRUE
2,2,61,12,1,0,TRUE
1,1,2,2,1,0,FALSE
1,1,2,2,1,0,TRUE
3,3,6,3,1,0,TRUE
2,2,7,1,1,0,TRUE
1,1,1,1,1,1,FALSE
1,1,24,20,1,0,TRUE
1,1,2,2,1,0,FALSE
1,1,210,145,1,0,TRUE
2,3,9,8,1,2,FALSE
5,6,34,11,1,0,TRUE
4,7,464,494,1,0,FALSE
1,2,0,33,1,0,FALSE
6,12,167,11,1,0,TRUE
1,1,2,3,1,1,FALSE
5,6,13,10,1,0,TRUE
2,2,96,40,1,0,TRUE
5,7,48,17,1,0,TRUE
7,27,0,2316,1,0,FALSE
1,1,8,0,1,0,FALSE
2,2,8,1,1,0,FALSE
1,1,14,0,1,0,FALSE
1,1,1,1,1,0,FALSE
13,13,715,98,1,0,FALSE
5,5,0,0,1,0,FALSE
2,2,12,1,1,0,FALSE
12,12,34,6,1,1,FALSE
2,4,33,28,1,0,TRUE
3,3,14,1,1,0,TRUE
1,1,1,1,1,0,FALSE
2,3,14,0,1,0,FALSE
1,1,7,1,1,0,FALSE
1,1,2,2,1,0,FALSE
1,1,3,3,1,0,FALSE
4,4,157,60,1,0,TRUE
1,1,1,1,1,4,FALSE
1,1,1,2,1,3,FALSE
1,1,2,2,1,2,FALSE
1,1,0,1,1,1,FALSE
1,1,3,1,1,0,FALSE
1,2,11,12,1,5,FALSE
1,2,5,5,1,3,FALSE
2,2,6,4,1,1,FALSE
2,3,5,6,1,0,FALSE
2,2,5,3,1,2,FALSE
5,6,25,12,1,0,TRUE
32,32,742,367,1,0,FALSE
1,23,0,0,1,0,FALSE
1,1,2,2,1,0,TRUE
5,112,0,0,1,0,FALSE
9,22,24,19,1,0,TRUE
5,7,125,89,1,37,TRUE
5,7,119,29,1,32,TRUE
2,3,58,20,1,20,FALSE
1,1,1,0,1,1,FALSE
4,4,47,18,1,21,TRUE
1,1,1,0,1,2,FALSE
8,13,753,696,1,30,TRUE
10,17,565,225,1,22,TRUE
3,4,69,97,1,5,FALSE
1,1,39,39,1,1,FALSE
1,1,18,1,1,0,TRUE
1,1,5,5,1,3,FALSE
1,1,1,1,1,2,FALSE
1,1,18,12,1,0,FALSE
35,35,1430,341,1,2,TRUE
2,3,19,42,1,2,TRUE
1,1,0,1,1,1,FALSE
13,32,1653,1567,1,0,TRUE
2,3,97,8,5,6,TRUE
4,5,31,5,5,53,TRUE
6,11,1500,1356,5,30,FALSE
2,8,2,2216,5,20,FALSE
3,4,51,13,5,24,FALSE
4,12,144,72,5,36,TRUE
7,17,700,111,5,52,TRUE
6,13,118,94,5,42,TRUE
2,2,46,113,5,20,FALSE
7,9,407,362,5,35,TRUE
5,8,190,128,5,46,TRUE
3,6,89,144,5,27,TRUE
1,1,10,9,5,8,FALSE
4,7,404,534,5,29,TRUE
2,5,42,69,5,14,FALSE
1,2,13,0,5,7,FALSE
1,1,15,3,5,67,FALSE
2,2,22,18,5,10,TRUE
13,21,369,17,5,31,TRUE
10,45,1563,1596,5,53,TRUE
2,2,5,1,5,28,FALSE
3,4,13,12,5,11,FALSE
2,2,25,11,5,21,FALSE
1,5,55,0,1,0,FALSE
30,30,2070,435,5,26,FALSE
1,1,0,1,5,19,FALSE
1,1,674,0,1,0,FALSE
3,3,34,15,5,4,TRUE
1,1,13,12,5,1,TRUE
1,1,5,1,3,5,FALSE
10,29,185,57,5,38,TRUE
1,1,3,3,5,1,FALSE
1,3,7,3,5,6,FALSE
3,3,3,3,5,22,FALSE
3,3,3,3,5,19,FALSE
1,1,6,6,5,13,FALSE
2,2,2,2,5,14,FALSE
1,1,10,4,5,11,FALSE
6,14,2239,6,3,4,FALSE
6,16,5,19,5,4,FALSE
2,2,2,0,5,7,TRUE
1,1,48,12,5,3,TRUE
1,1,5,5,5,2,FALSE
2,2,10,5,5,3,FALSE
1,1,4,4,5,1,FALSE
1,1,3,0,2,3,FALSE
2,3,0,316,5,102,FALSE
224,851,51965,38538,,,TRUE
2,5,81,123,5,355,TRUE
2,2,16,0,5,99,FALSE
2,5,13,8,5,190,FALSE
35,176,4063,3957,5,909,TRUE
1,1,0,1,5,65,FALSE
1,1,9,0,5,63,FALSE
25,25,298,154,5,384,FALSE
1,1,1216,1693,3,8,FALSE
1,2,4,2,5,10,FALSE
1,2,17,18,5,130,FALSE
1,1,20,11,5,3,FALSE
1,1,48,34,5,3,FALSE
1,1,76,42,5,35,FALSE
1,5,12,3,5,279,TRUE
1,1,1,1,5,12,FALSE
4,6,97,7,5,393,TRUE
1,1,776,408,3,7,FALSE
1,1,14,3,2,3,FALSE
1,1,19,18,5,34,FALSE
1,1,120,44,5,33,FALSE
1,1,2,2,5,93,FALSE
5,5,68,34,5,101,FALSE
4,4,35,34,5,120,FALSE
1,1,25,23,5,16,FALSE
1,1,1326,1217,3,6,FALSE
27,28,686,396,5,436,FALSE
1,1,1,1,5,9,FALSE
2,2,17,11,5,91,FALSE
3,4,35,2,5,136,TRUE
2,5,21,8,5,281,TRUE
1,1,4,3,5,126,TRUE
4,6,83,48,5,378,TRUE
2,2,53,59,5,184,TRUE
1,1,4,4,5,59,FALSE
1,1,17,15,5,105,TRUE
1,1,20,35,5,11,FALSE
2,2,6,3,5,189,FALSE
1,1,8,0,5,121,TRUE
1,2,227,96,5,222,TRUE
5,8,368,163,5,390,TRUE
6,21,3009,2978,4,23,TRUE
3,4,22,42,5,166,TRUE
1,1,5,2,5,56,FALSE
2,2,36,36,5,116,FALSE
1,1,6,6,5,55,FALSE
2,2,22,16,5,24,TRUE
1,1,10,24,5,11,TRUE
24,24,0,24,5,236,FALSE
1,1,0,2,5,54,FALSE
7,12,27,14,5,180,TRUE
4,6,411,0,5,89,TRUE
1,1,0,9,5,88,FALSE
1,1,1,1,5,2,FALSE
1,1,1,2,5,32,FALSE
1,1,1,0,5,31,FALSE
1,1,3,3,5,6,FALSE
1,2,12,18,5,82,FALSE
1,1,11,12,5,51,FALSE
1,1,22,22,5,15,FALSE
12,13,23,14,5,144,FALSE
3,4,7,13,5,89,FALSE
1,1,2,1,5,29,FALSE
1,1,1,1,5,10,FALSE
2,4,67,171,5,220,TRUE
3,5,223,4,5,41,TRUE
1,1,1,1,5,12,FALSE
1,1,1,1,5,3,FALSE
3,4,10,2,5,90,FALSE
1,1,0,39,5,112,FALSE
1,2,3,3,5,119,FALSE
1,1,2,2,5,107,TRUE
1,1,1,1,5,77,FALSE
5,5,260,252,5,102,FALSE
2,3,4,11,5,77,FALSE
1,1,9,9,5,22,FALSE
2,2,25,9,5,30,FALSE
5,5,66,26,5,44,FALSE
2,2,7,18,5,20,FALSE
1,1,4,3,5,47,FALSE
1,3,0,0,5,3,FALSE
1,1,13,1,5,46,FALSE
2,3,12,14,5,27,TRUE
2,3,32,17,5,14,TRUE
1,1,1,1,5,4,FALSE
2,3,144,56,5,28,TRUE
1,1,6,4,5,72,FALSE
2,2,68,75,5,82,TRUE
1,1,7,6,5,103,TRUE
1,1,4,0,3,10,FALSE
1,3,45,11,5,188,TRUE
1,1,2,2,5,15,FALSE
1,2,13,14,5,5,TRUE
3,6,1328,182,5,9,TRUE
1,1,4,3,5,70,FALSE
26,89,5369,30,5,245,TRUE
1,1,3,3,5,101,TRUE
2,3,7,14,5,83,TRUE
6,24,601,2660,5,121,TRUE
2,2,121,53,5,12,TRUE
6,12,112,48,5,386,TRUE
3,7,397,9,5,101,TRUE
2,14,2665,4,2,5,FALSE
4,7,43,33,5,108,FALSE
3,4,17,95,5,189,TRUE
1,1,24,29,5,1,FALSE
2,3,186,53,5,99,TRUE
1,1,2,1,3,10,FALSE
10,10,957,240,5,75,FALSE
7,35,0,0,5,40,FALSE
1,1,2,2,5,19,FALSE
2,2,35,35,5,73,FALSE
1,1,4,5,5,45,FALSE
25,26,808,319,5,319,FALSE
1,1,1,4,5,9,TRUE
3,3,49,37,5,167,TRUE
1,1,20,25,3,3,FALSE
1,1,1,1,5,8,FALSE
1,1,2,2,3,4,FALSE
3,5,44,15,5,193,TRUE
1,2,22,9,5,108,FALSE
1,1,55,22,5,80,TRUE
1,1,3,0,5,79,FALSE
5,6,103,7,5,198,TRUE
1,1,15,24,5,91,TRUE
1,1,22,41,5,7,TRUE
2,2,77,12,5,157,TRUE
1,1,1,1,5,89,TRUE
2,3,135,110,3,14,TRUE
2,2,71,1,5,77,TRUE
1,1,1,1,5,6,FALSE
1,1,2,2,5,10,TRUE
1,1,224,60,5,88,TRUE
1,1,5,7,5,5,TRUE
3,3,44,51,5,146,TRUE
3,3,224,52,5,138,TRUE
7,12,443,135,5,228,TRUE
22,22,313,795,5,146,FALSE
3,4,10,16,5,225,TRUE
1,1,14,6,5,82,TRUE
1,3,3,3,5,52,FALSE
2,2,11,16,5,73,FALSE
3,3,136,36,5,64,FALSE
1,2,300,268,5,69,TRUE
1,2,74,44,5,69,TRUE
1,1,8,0,5,43,FALSE
3,4,157,4,5,125,TRUE
1,1,1,0,3,8,TRUE
1,1,0,1,5,66,FALSE
2,3,64,26,5,81,TRUE
2,4,29,6,5,169,TRUE
1,1,9,4,3,5,FALSE
1,1,27,35,3,4,FALSE
1,1,15,0,3,8,FALSE
1,2,198,55,3,7,FALSE
1,1,75,15,3,7,TRUE
1,1,2,1,5,78,TRUE
1,1,4,2,5,62,TRUE
3,12,38,126,5,105,FALSE
1,1,86,15,3,3,TRUE
1,1,27,1,2,2,TRUE
2,2,6,4,5,120,FALSE
1,1,0,0,1,1,FALSE
1,1,4,2,5,77,TRUE
1,2,69,36,5,71,TRUE
2,2,15,3,5,77,TRUE
4,5,123,57,5,158,TRUE
1,1,64,49,5,59,TRUE
1,1,5,6,5,42,FALSE
24,24,1262,1183,5,198,FALSE
1,1,236,0,1,0,FALSE
1,1,1,1,5,54,FALSE
1,1,6,2,5,41,FALSE
2,2,52,7,5,114,FALSE
1,1,6,0,1,4,FALSE
1,1,1,0,3,9,FALSE
1,1,0,1,5,9,FALSE
1,1,4,0,3,6,TRUE
1,6,0,0,1,12,FALSE
1,1,33,0,1,0,FALSE
1,1,6,2,1,3,FALSE
1,1,3,2,1,2,FALSE
1,6,0,0,1,6,FALSE
1,1,33,0,1,0,FALSE
1,1,2,0,1,3,FALSE
1,1,18,4,3,5,TRUE
1,1,11,1,5,27,FALSE
1,1,0,4,1,1,FALSE
1,1,15,0,1,0,FALSE
1,3,0,0,3,4,FALSE
1,1,5,5,2,2,FALSE
3,5,62,37,5,150,TRUE
1,2,66,36,3,81,TRUE
1,12,0,0,1,0,FALSE
1,1,12,0,5,26,FALSE
1,1,21,3,1,2,FALSE
3,4,1157,1,1,1,FALSE
2,2,9,1,2,2,FALSE
3,9,642,0,1,0,FALSE
17,258,0,73767,3,258,FALSE
1,1,15,10,5,25,FALSE
2,2,2,1,5,19,FALSE
1,1,3,6,4,1,FALSE
1,1,2,2,3,4,FALSE
16,35,0,2346,5,35,FALSE
36,77,5022,10,5,73,FALSE
4,9,142,15,4,70,FALSE
1,1,3,1,3,8,FALSE
1,1,4,0,3,72,TRUE
1,2,2,3,3,72,TRUE
1,1,1,0,3,2,FALSE
1,1,11,7,3,38,FALSE
2,3,10,9,3,91,FALSE
2,2,1,1,3,71,FALSE
2,2,6,0,1,0,FALSE
1,1,32,19,3,1,FALSE
2,2,17,1,3,55,TRUE
1,1,2,2,3,48,FALSE
1,1,85,55,3,7,TRUE
2,2,0,3,3,12,FALSE
1,1,7,4,3,68,TRUE
1,1,26,0,3,5,TRUE
1,1,16,1,3,36,FALSE
1,1,73,21,3,2,FALSE
1,1,2,21,3,51,FALSE
4,4,36,26,3,56,FALSE
1,1,10,1,3,50,FALSE
1,3,52,2,3,125,TRUE
4,6,13,25,3,121,TRUE
3,3,14,0,3,54,TRUE
2,2,21,1,3,116,TRUE
2,2,5,3,3,114,TRUE
1,1,4,4,3,48,FALSE
1,1,12,9,3,64,TRUE
3,4,76,80,3,121,TRUE
1,1,1,1,3,4,FALSE
4,11,11,11,3,147,TRUE
1,2,137,0,3,2,TRUE
1,1,3,4,3,47,FALSE
1,1,78,30,3,1,TRUE
1,2,9,8,3,7,FALSE
4,8,86,43,3,144,TRUE
2,4,13,7,3,139,FALSE
2,2,2,2,3,44,FALSE
5,12,2743,4,3,60,TRUE
1,1,38,8,3,59,TRUE
21,21,2673,1986,3,103,FALSE
4,6,186,45,3,146,TRUE
1,1,1,0,1,1,TRUE
0,0,0,0,0,0,TRUE
5,10,129,90,3,201,TRUE
1,1,8,10,3,1,FALSE
1,1,1,1,3,4,TRUE
8,37,3947,4270,3,62,TRUE
1,1,22,33,2,9,TRUE
2,2,4,2,3,83,FALSE
1,1,1,1,3,58,TRUE
1,1,13,5,3,57,TRUE
1,1,21,8,3,56,TRUE
1,2,8,11,3,59,TRUE
1,1,31,0,3,54,TRUE
1,1,81,39,3,53,TRUE
1,1,1,1,1,1,FALSE
1,1,4,1,3,40,FALSE
1,1,0,0,2,2,FALSE
1,1,0,0,1,0,FALSE
1,1,4,4,3,49,FALSE
1,7,1153,1942,3,3,FALSE
3,4,18,4,3,95,TRUE
1,1,4,4,3,39,FALSE
1,1,1,1,3,1,FALSE
2,2,0,101,3,47,FALSE
1,3,73,9,3,17,FALSE
1,1,8,0,3,51,TRUE
1,1,0,83,3,50,FALSE
2,2,47,35,3,86,FALSE
1,2,51,0,3,49,TRUE
1,1,6,2,3,37,FALSE
1,1,96,2,3,46,TRUE
3,7,490,391,3,91,TRUE
1,1,15,0,3,42,TRUE
1,1,18,27,3,41,FALSE
1,1,36,40,3,45,TRUE
1,1,29,42,3,40,TRUE
1,1,19,13,3,39,TRUE
1,1,213,261,3,44,TRUE
1,1,306,0,1,0,TRUE
2,2,124,1,3,38,TRUE
1,1,7,7,3,43,TRUE
1,1,4,39,3,42,TRUE
1,2,0,343,3,79,FALSE
1,1,5,3,3,23,FALSE
1,6,1224,105,3,7,FALSE
1,1,35,6,3,22,FALSE
1,1,3,3,3,4,FALSE
1,1,3,1,3,32,FALSE
1,1,2,1,3,31,FALSE
5,6,42,33,3,82,TRUE
1,1,5,5,3,35,TRUE
1,2,4,3,3,62,FALSE
9,12,430,377,3,148,TRUE
21,21,790,372,3,80,FALSE
2,2,3,4,3,66,FALSE
1,2,0,174,3,2,FALSE
6,28,533,4458,3,227,TRUE
1,1,2,1,2,1,FALSE
1,1,9,5,2,29,TRUE
3,4,3,2,2,9,FALSE
2,2,1,111,2,30,FALSE
1,4,59,74,3,41,TRUE
1,1,1,1,2,20,FALSE
1,1,7,2,3,28,FALSE
1,2,7,7,2,55,TRUE
1,1,87,23,2,34,TRUE
1,1,17,16,2,33,TRUE
1,1,3,7,2,32,TRUE
2,5,284,22,3,60,TRUE
1,1,17,23,2,24,FALSE
1,1,0,0,1,0,FALSE
2,2,3,2,2,4,FALSE
1,1,2,2,2,2,FALSE
5,7,116,30,2,106,TRUE
1,1,2,8,2,28,TRUE
1,1,44,1,2,27,TRUE
1,1,3,3,2,2,FALSE
1,1,63,63,2,1,FALSE
2,4,8,10,2,103,FALSE
27,35,2622,720,2,221,TRUE
1,1,1,1,2,30,FALSE
1,1,10,16,2,1,FALSE
1,1,33,27,2,23,FALSE
30,148,16024,1370,2,346,TRUE
11,15,1318,622,2,151,TRUE
1,1,1004,0,1,0,FALSE
11,51,10062,284,2,139,TRUE
7,18,706,391,2,126,TRUE
5,5,5,9,2,51,FALSE
1,2,3,1,2,29,FALSE
12,32,684,304,2,127,TRUE
1,1,3,0,2,12,FALSE
1,1,6,0,1,2,FALSE
3,3,18,6,2,29,FALSE
1,1,5,7,2,13,FALSE
1,1,1,1,1,2,FALSE
1,1,161,0,1,0,FALSE
18,258,73702,0,1,0,FALSE
1,1,1,1,1,10,FALSE
1,1,1,1,1,9,FALSE
1,1,1,1,1,1,FALSE
2,2,8,1,2,22,FALSE
2,4,153,12,1,28,TRUE
3,7,165,23,1,19,TRUE
1,1,2,0,2,9,FALSE
1,1,2,4,2,8,FALSE
1,1,0,16,2,9,FALSE
1,1,1,1,2,6,FALSE
1,1,1,0,2,5,FALSE
1,1,8,0,2,4,FALSE
2,2,3,3,1,11,FALSE
2,2,4,15,1,6,FALSE
1,1,11,6,1,3,TRUE
1,1,32,1,1,1,FALSE
1,1,1,1,2,2,FALSE
1,2,4,2,2,8,FALSE
1,1,0,33,1,6,FALSE
1,1,31,0,1,0,FALSE
1,1,9,0,1,1,FALSE
1,1,21,1,1,5,FALSE
1,1,6,4,1,1,FALSE
1,1,3,3,1,4,FALSE
1,1,5,1,1,3,FALSE
1,1,13,0,1,2,FALSE
2,2,12,5,1,4,FALSE
1,1,33,2,1,1,FALSE
10,63,4047,0,1,0,TRUE
1,1,952,0,1,0,FALSE
1,2,20,0,1,0,FALSE
3,3,30,15,1,0,FALSE
1,1,4,2,1,0,TRUE
3,3,288,293,1,0,FALSE
1,1,5,3,1,0,FALSE
1,1,19,27,1,0,FALSE
3,3,48,24,1,0,FALSE
1,1,13,38,1,0,FALSE
3,4,40,21,1,0,TRUE
2,2,84,90,1,0,TRUE
2,2,9,12,1,0,TRUE
1,1,8,4,1,0,FALSE
1,1,30,34,1,0,TRUE
1,1,27,4,1,1,TRUE
2,2,98,86,1,0,FALSE
3,3,4,12,1,0,FALSE
1,1,1,1,1,1,FALSE
4,5,761,807,1,0,TRUE
1,1,1,1,1,0,FALSE
1,1,1,1,1,1,FALSE
3,3,23,5,1,1,TRUE
1,1,31,17,1,0,TRUE
2,2,2,21,1,0,TRUE
4,4,2585,2532,1,0,TRUE
1,1,6,8,1,0,TRUE
2,3,632,528,1,0,TRUE
1,1,362,359,1,0,TRUE
1,1,6,9,1,0,FALSE
3,4,117,92,1,5,TRUE
1,2,50,41,1,5,TRUE
1,1,36,13,1,0,FALSE
1,1,23,20,1,0,FALSE
1,1,73,59,1,1,TRUE
3,3,58,21,1,2,TRUE
1,1,2,2,1,1,TRUE
2,2,4,1,1,0,TRUE
3,6,55,69,1,2,TRUE
1,1,33,17,1,0,FALSE
2,2,22,16,1,0,TRUE
5,5,72,31,1,0,TRUE
1,1,1,1,1,1,FALSE
3,3,49,51,1,0,FALSE
1,1,21,30,1,0,TRUE
1,1,1,1,1,0,FALSE
1,1,1,1,1,1,FALSE
6,7,19,12,1,0,FALSE
3,4,139,20,1,0,TRUE
1,1,1,1,1,0,FALSE
1,1,241,207,1,0,TRUE
1,1,1,1,1,0,FALSE
1,1,1,1,1,0,TRUE
1,1,0,1,1,0,FALSE
2,2,28,27,1,0,FALSE
1,1,10,36,1,1,TRUE
1,1,3,5,1,0,TRUE
